order_id,order_date,customer_id,total_amount,product_category,product_name,quantity,customer_age,customer_gender,region,sales_channel,order_status,cost_of_goods_sold,gross_margin
11361,2025-09-17,4286,123.32,Electronics,Smart Watch,1,56,Not Specified,Europe,Mobile App,Shipped,73.21,50.11
15553,2025-09-17,3553,120.06,Apparel,Denim Jeans,2,65,Female,N. America,Website,Shipped,75.85,44.21000000000001
14340,2025-09-17,2757,61.1,Electronics,Wireless Earbuds,2,35,Male,Europe,Website,Shipped,37.49,23.61
18027,2025-09-17,4041,188.87,Apparel,Denim Jeans,2,57,Male,N. America,Mobile App,Shipped,126.69,62.18000000000001
17196,2025-09-17,4925,124.35,Home Goods,Robot Vacuum,1,47,Non-Binary,Europe,Website,Shipped,63.3,61.05
19879,2025-09-17,5081,101.43,Food & Beverage,Coffee Subscription,3,44,Female,Latin America,Website,Delivered,71.22,30.210000000000008
10373,2025-09-17,2978,72.09,Food & Beverage,Coffee Subscription,2,40,Not Specified,Europe,Mobile App,Shipped,53.98,18.110000000000007
11923,2025-09-17,4392,89.85,Home Goods,Air Fryer,1,55,Female,Europe,Affiliate,Shipped,60.34,29.50999999999999
13990,2025-09-17,4853,108.18,Books & Media,E-Reader,5,31,Male,N. America,Website,Shipped,70.8,37.38000000000001
18492,2025-09-17,3255,102.2,Sports,Yoga Mat,2,65,Male,Europe,Website,Shipped,71.16,31.040000000000006
16701,2025-09-17,2998,40.86,Electronics,Wireless Earbuds,3,61,Female,N. America,Website,Shipped,22.09,18.77
12629,2025-09-17,2493,137.09,Sports,Running Shoes,4,32,Female,Asia-Pacific,In-Store Pickup,Shipped,78.91,58.18000000000001
11129,2025-09-17,5028,45.07,Apparel,Denim Jeans,1,44,Female,Europe,Affiliate,Shipped,27.15,17.92
10504,2025-09-17,4947,149.94,Books & Media,Best-Seller Novel,5,24,Female,Asia-Pacific,Mobile App,Shipped,101.38,48.56
12156,2025-09-18,4492,26.77,Home Goods,Candle Set,5,41,Male,Latin America,Affiliate,Shipped,13.66,13.11
12780,2025-09-18,2428,101.7,Electronics,Wireless Earbuds,2,49,Male,Latin America,Website,Shipped,61.83,39.870000000000005
11037,2025-09-18,5300,56.98,Electronics,Smart Watch,4,39,Female,N. America,Website,Shipped,29.66,27.319999999999997
18525,2025-09-18,4857,143.81,Electronics,Laptop,3,54,Male,Asia-Pacific,Mobile App,Shipped,107.75,36.06
11040,2025-09-18,5281,55.39,Electronics,Smart Watch,4,26,Female,N. America,Website,Shipped,40.4,14.990000000000002
10459,2025-09-18,5262,61.36,Books & Media,Vinyl Record,3,31,Male,N. America,Affiliate,Shipped,33.29,28.07
18538,2025-09-18,2219,123.16,Sports,Yoga Mat,2,55,Male,Asia-Pacific,Mobile App,Shipped,79.87,43.28999999999999
12366,2025-09-18,5466,84.7,Home Goods,Candle Set,1,19,Male,N. America,Mobile App,Shipped,51.84,32.86
15971,2025-09-18,3446,116.23,Electronics,Smart Watch,5,61,Male,Asia-Pacific,Website,Delivered,71.92,44.31
13616,2025-09-18,4646,123.03,Food & Beverage,Protein Bars,3,39,Male,N. America,Website,Shipped,74.76,48.269999999999996
17872,2025-09-18,5479,148.43,Home Goods,Robot Vacuum,2,20,Female,Asia-Pacific,Website,Shipped,98.78,49.650000000000006
15426,2025-09-18,3857,156.04,Books & Media,Best-Seller Novel,5,63,Male,Europe,Website,Shipped,95.9,60.139999999999986
13324,2025-09-18,3780,39.67,Apparel,Denim Jeans,2,29,Female,Europe,Website,Shipped,24.12,15.55
15396,2025-09-18,4343,94.87,Food & Beverage,Coffee Subscription,1,38,Male,Asia-Pacific,Website,Shipped,58.76,36.11000000000001
16627,2025-09-18,5465,201.48,Books & Media,E-Reader,4,26,Male,Europe,Website,Shipped,149.63,51.849999999999994
12994,2025-09-18,4613,190.34,Sports,Running Shoes,3,29,Male,Latin America,Mobile App,Shipped,124.76,65.58
13029,2025-09-18,4494,200.96,Electronics,Wireless Earbuds,4,27,Female,Europe,Mobile App,Shipped,139.67,61.29000000000002
10948,2025-09-18,5426,200.95,Home Goods,Candle Set,5,43,Female,N. America,Website,Shipped,135.76,65.19
12076,2025-09-18,3076,103.6,Home Goods,Candle Set,1,61,Male,Asia-Pacific,Mobile App,Shipped,61.76,41.839999999999996
17228,2025-09-18,3763,75.32,Home Goods,Candle Set,4,24,Female,N. America,Website,Shipped,51.53,23.789999999999992
15240,2025-09-19,5137,78.21,Books & Media,Vinyl Record,5,61,Female,Latin America,Website,Shipped,55.49,22.71999999999999
12368,2025-09-19,5088,92.96,Sports,Dumbbell Set,4,34,Female,N. America,Mobile App,Shipped,67.66,25.299999999999997
15650,2025-09-19,5064,130.98,Sports,Dumbbell Set,4,35,Female,N. America,Website,Shipped,76.67,54.30999999999999
10816,2025-09-19,2605,47.24,Electronics,Smart Watch,4,31,Not Specified,Europe,Mobile App,Shipped,24.98,22.26
18329,2025-09-19,4691,195.87,Home Goods,Air Fryer,5,44,Male,Asia-Pacific,Affiliate,Shipped,114.72,81.15
16671,2025-09-19,3425,150.39,Apparel,Winter Jacket,3,35,Female,N. America,Website,Delivered,85.59,64.79999999999998
18551,2025-09-19,5411,96.05,Electronics,Smart Watch,5,30,Female,Europe,Website,Shipped,67.57,28.480000000000004
15748,2025-09-19,4901,128.25,Electronics,Wireless Earbuds,5,55,Male,Europe,Website,Shipped,81.65,46.599999999999994
14450,2025-09-19,4008,101.04,Home Goods,Air Fryer,4,18,Male,Europe,Website,Shipped,69.34,31.700000000000003
14215,2025-09-19,2644,112.17,Electronics,Smart Watch,5,59,Female,Asia-Pacific,Website,Delivered,64.16,48.010000000000005
14268,2025-09-19,3599,135.44,Electronics,Laptop,1,28,Male,N. America,Mobile App,Shipped,92.17,43.269999999999996
18090,2025-09-19,5126,65.46,Electronics,Laptop,3,46,Male,N. America,Website,Shipped,41.57,23.889999999999993
19153,2025-09-19,2999,120.6,Food & Beverage,Coffee Subscription,5,51,Female,Asia-Pacific,In-Store Pickup,Cancelled,67.43,53.16999999999999
18628,2025-09-19,2735,118.36,Electronics,Wireless Earbuds,5,55,Male,Asia-Pacific,Mobile App,Shipped,69.21,49.150000000000006
10082,2025-09-19,2325,123.02,Sports,Running Shoes,4,44,Female,N. America,Website,Shipped,68.19,54.83
12818,2025-09-19,4238,121.7,Books & Media,Best-Seller Novel,1,55,Not Specified,N. America,Website,Shipped,87.29,34.41
18011,2025-09-19,5016,143.04,Apparel,Winter Jacket,2,23,Not Specified,N. America,Website,Shipped,94.31,48.72999999999999
16939,2025-09-20,3516,122.61,Home Goods,Air Fryer,4,39,Male,Latin America,Affiliate,Shipped,74.99,47.620000000000005
10153,2025-09-20,4400,128.36,Electronics,Laptop,1,31,Male,N. America,Website,Shipped,74.2,54.16000000000001
19045,2025-09-20,2883,58.15,Home Goods,Candle Set,3,37,Female,N. America,Mobile App,Cancelled,29.25,28.9
15938,2025-09-20,4344,144.9,Home Goods,Robot Vacuum,4,47,Male,N. America,Website,Delivered,97.2,47.7
10915,2025-09-20,3703,114.62,Books & Media,Vinyl Record,4,69,Male,N. America,Website,Shipped,60.45,54.17
14905,2025-09-20,4823,103.17,Electronics,Wireless Earbuds,5,35,Female,Latin America,In-Store Pickup,Shipped,56.11,47.06
16849,2025-09-20,3511,68.72,Apparel,Denim Jeans,1,37,Male,Europe,Affiliate,Shipped,37.2,31.519999999999996
10268,2025-09-20,2627,112.78,Electronics,Laptop,4,57,Female,Asia-Pacific,Website,Delivered,76.3,36.480000000000004
18963,2025-09-20,2617,41.8,Electronics,Laptop,3,32,Female,N. America,Affiliate,Shipped,23.46,18.339999999999996
19712,2025-09-20,4664,117.02,Home Goods,Robot Vacuum,1,39,Male,Europe,Mobile App,Shipped,85.28,31.739999999999995
16200,2025-09-20,3656,108.76,Electronics,Wireless Earbuds,3,66,Not Specified,N. America,Mobile App,Shipped,71.13,37.63000000000001
16282,2025-09-20,4248,117.71,Electronics,Wireless Earbuds,5,64,Male,Europe,Website,Shipped,81.22,36.489999999999995
14713,2025-09-20,5483,54.01,Food & Beverage,Gourmet Tea,1,22,Male,Europe,Website,Shipped,35.85,18.159999999999997
12232,2025-09-20,4793,176.39,Home Goods,Candle Set,4,24,Female,Europe,Website,Shipped,93.08,83.30999999999999
14309,2025-09-20,3477,34.07,Apparel,Winter Jacket,1,57,Female,Europe,Website,Shipped,25.12,8.95
11836,2025-09-20,4630,159.3,Sports,Yoga Mat,2,46,Not Specified,Asia-Pacific,Affiliate,Shipped,96.23,63.07000000000001
14565,2025-09-20,4248,119.71,Home Goods,Candle Set,2,35,Male,Europe,Mobile App,Shipped,63.98,55.73
17815,2025-09-20,5342,172.65,Electronics,Laptop,3,48,Male,Latin America,Affiliate,Shipped,88.55,84.10000000000001
12781,2025-09-20,4682,35.95,Electronics,Smart Watch,1,49,Male,N. America,Affiliate,Shipped,23.31,12.640000000000004
13805,2025-09-20,2043,139.69,Electronics,Smart Watch,2,49,Female,Latin America,Website,Shipped,102.6,37.09
17519,2025-09-20,4188,163.55,Apparel,Denim Jeans,4,44,Female,Asia-Pacific,Website,Shipped,109.35,54.20000000000002
13835,2025-09-20,5142,114.12,Apparel,Winter Jacket,4,27,Female,Europe,Website,Shipped,68.21,45.91000000000001
18040,2025-09-20,3226,127.53,Books & Media,E-Reader,3,64,Male,Asia-Pacific,Website,Delivered,91.3,36.230000000000004
12062,2025-09-20,2516,193.0,Books & Media,E-Reader,5,32,Male,N. America,Website,Shipped,132.37,60.629999999999995
17183,2025-09-20,3851,149.07,Sports,Yoga Mat,3,26,Male,N. America,Website,Shipped,80.52,68.55
11158,2025-09-21,3096,139.4,Electronics,Smart Watch,3,29,Female,Asia-Pacific,Mobile App,Shipped,77.12,62.28
12880,2025-09-21,3106,129.48,Books & Media,E-Reader,2,39,Male,N. America,Website,Shipped,77.21,52.269999999999996
18441,2025-09-21,2261,99.6,Food & Beverage,Gourmet Tea,2,62,Female,Europe,Website,Shipped,64.38,35.22
13522,2025-09-21,3731,196.93,Sports,Dumbbell Set,5,26,Male,N. America,Mobile App,Delivered,131.84,65.09
12471,2025-09-21,4313,144.18,Electronics,Smart Watch,2,42,Male,Asia-Pacific,Mobile App,Shipped,91.33,52.85000000000001
11776,2025-09-21,2710,33.6,Books & Media,E-Reader,5,28,Female,Asia-Pacific,Affiliate,Shipped,24.03,9.57
19662,2025-09-21,2393,167.4,Food & Beverage,Coffee Subscription,5,63,Male,N. America,Mobile App,Shipped,98.45,68.95
16366,2025-09-21,2252,103.46,Sports,Running Shoes,2,20,Female,N. America,Website,Returned,75.01,28.44999999999999
18188,2025-09-21,5185,126.24,Electronics,Laptop,4,60,Male,N. America,Mobile App,Shipped,84.86,41.379999999999995
18916,2025-09-21,3835,36.55,Sports,Dumbbell Set,4,69,Female,Asia-Pacific,Website,Shipped,20.94,15.609999999999996
19492,2025-09-21,2205,140.36,Electronics,Smart Watch,5,38,Male,N. America,Website,Shipped,83.23,57.13000000000001
12466,2025-09-21,2965,83.84,Books & Media,Best-Seller Novel,3,46,Male,Asia-Pacific,Mobile App,Shipped,51.15,32.690000000000005
11192,2025-09-21,2122,222.02,Sports,Yoga Mat,2,29,Female,Europe,Website,Shipped,151.93,70.09
16516,2025-09-21,3798,121.5,Home Goods,Candle Set,5,69,Male,Europe,Mobile App,Shipped,66.69,54.81
12072,2025-09-21,3501,155.64,Apparel,T-Shirt,2,55,Male,N. America,Mobile App,Shipped,109.03,46.609999999999985
18848,2025-09-21,2827,55.93,Electronics,Smart Watch,2,43,Female,Asia-Pacific,Mobile App,Shipped,30.84,25.09
14826,2025-09-21,2809,60.78,Home Goods,Robot Vacuum,3,21,Not Specified,Europe,Mobile App,Shipped,42.43,18.35
13280,2025-09-21,4046,114.69,Electronics,Laptop,5,37,Male,N. America,Website,Shipped,78.46,36.230000000000004
17966,2025-09-21,2452,38.05,Food & Beverage,Coffee Subscription,4,39,Male,Latin America,Website,Shipped,19.98,18.069999999999997
11983,2025-09-21,5444,57.2,Sports,Dumbbell Set,1,38,Male,N. America,Mobile App,Shipped,36.51,20.690000000000005
19060,2025-09-21,4848,111.12,Home Goods,Robot Vacuum,4,24,Female,Asia-Pacific,Website,Shipped,71.11,40.010000000000005
14981,2025-09-22,2137,86.3,Apparel,Winter Jacket,5,22,Female,N. America,Mobile App,Shipped,64.3,22.0
13139,2025-09-22,2458,123.14,Apparel,T-Shirt,5,37,Female,Europe,Mobile App,Shipped,83.35,39.790000000000006
14392,2025-09-22,5031,145.66,Home Goods,Candle Set,4,62,Male,Asia-Pacific,Mobile App,Returned,104.95,40.709999999999994
12501,2025-09-22,4730,76.65,Food & Beverage,Gourmet Tea,5,49,Female,N. America,Mobile App,Delivered,53.99,22.660000000000004
13781,2025-09-22,4149,132.95,Apparel,Winter Jacket,3,26,Female,Asia-Pacific,Website,Shipped,77.15,55.79999999999998
14848,2025-09-22,3605,99.63,Home Goods,Robot Vacuum,5,22,Female,Latin America,Website,Shipped,64.72,34.91
18203,2025-09-22,4611,94.75,Food & Beverage,Gourmet Tea,3,20,Female,Latin America,Website,Shipped,70.62,24.129999999999995
13756,2025-09-22,2100,178.44,Electronics,Smart Watch,1,18,Female,Europe,Website,Shipped,92.92,85.52
11820,2025-09-22,2976,86.5,Home Goods,Candle Set,1,53,Female,N. America,Website,Shipped,55.63,30.869999999999997
13740,2025-09-22,4646,136.74,Apparel,T-Shirt,4,60,Male,Europe,Website,Delivered,89.08,47.66000000000001
13644,2025-09-22,2095,106.19,Food & Beverage,Gourmet Tea,3,28,Female,N. America,Website,Shipped,57.14,49.05
11765,2025-09-22,2527,123.3,Electronics,Smart Watch,3,50,Female,Asia-Pacific,Website,Delivered,84.21,39.09
17736,2025-09-22,4547,115.32,Sports,Dumbbell Set,4,54,Male,Europe,Website,Shipped,63.11,52.209999999999994
19564,2025-09-22,3184,99.69,Home Goods,Air Fryer,5,68,Male,Europe,Mobile App,Delivered,59.71,39.98
13368,2025-09-22,4895,53.39,Sports,Dumbbell Set,3,21,Not Specified,Latin America,Website,Delivered,38.78,14.61
19796,2025-09-22,3368,154.92,Home Goods,Robot Vacuum,1,38,Not Specified,Europe,Mobile App,Shipped,102.38,52.53999999999999
13982,2025-09-22,3446,122.95,Books & Media,Vinyl Record,5,66,Not Specified,N. America,Mobile App,Returned,85.45,37.5
10427,2025-09-22,4812,178.56,Apparel,T-Shirt,2,64,Female,N. America,Mobile App,Shipped,93.74,84.82000000000001
11543,2025-09-22,4943,148.03,Apparel,T-Shirt,1,48,Not Specified,N. America,Website,Shipped,96.17,51.86
18036,2025-09-22,3221,56.9,Food & Beverage,Coffee Subscription,5,50,Male,N. America,Website,Shipped,42.36,14.54
12093,2025-09-22,2018,86.13,Books & Media,Best-Seller Novel,3,68,Not Specified,Europe,Affiliate,Shipped,56.73,29.4
17295,2025-09-22,3916,-7.87,Electronics,Smart Watch,4,52,Male,Asia-Pacific,Website,Shipped,-5.82,-2.05
18996,2025-09-22,2303,118.55,Apparel,Denim Jeans,3,22,Male,N. America,Mobile App,Shipped,82.52,36.03
17182,2025-09-22,5061,72.97,Books & Media,Best-Seller Novel,5,25,Female,N. America,Website,Delivered,45.68,27.29
12909,2025-09-22,5287,169.46,Books & Media,E-Reader,4,32,Female,Asia-Pacific,Website,Shipped,88.07,81.39000000000001
14298,2025-09-22,5386,172.88,Electronics,Wireless Earbuds,2,64,Female,N. America,Mobile App,Shipped,100.74,72.14
17749,2025-09-22,5412,105.68,Home Goods,Robot Vacuum,3,29,Female,Asia-Pacific,Website,Shipped,67.73,37.95
17585,2025-09-23,4277,84.15,Books & Media,Best-Seller Novel,2,66,Male,Asia-Pacific,Website,Shipped,53.67,30.480000000000004
14274,2025-09-23,4366,111.83,Home Goods,Candle Set,1,18,Male,Europe,Website,Shipped,64.93,46.89999999999999
11420,2025-09-23,5219,115.94,Home Goods,Robot Vacuum,2,65,Male,Asia-Pacific,Website,Shipped,75.96,39.980000000000004
18413,2025-09-23,4278,131.89,Books & Media,E-Reader,4,42,Female,N. America,Website,Shipped,84.21,47.67999999999999
15459,2025-09-23,3667,87.65,Books & Media,Vinyl Record,1,42,Male,N. America,Mobile App,Shipped,57.25,30.400000000000006
10959,2025-09-23,2388,164.81,Food & Beverage,Gourmet Tea,3,57,Male,Europe,Mobile App,Shipped,119.92,44.89
15114,2025-09-23,3289,28.15,Sports,Dumbbell Set,5,40,Female,Asia-Pacific,Website,Shipped,17.93,10.219999999999999
19424,2025-09-23,3218,186.07,Home Goods,Candle Set,1,56,Female,Asia-Pacific,Website,Shipped,114.36,71.71
16579,2025-09-23,2587,139.85,Apparel,Denim Jeans,2,34,Female,N. America,Affiliate,Delivered,73.95,65.89999999999999
16469,2025-09-23,3988,156.19,Apparel,T-Shirt,5,19,Male,N. America,Mobile App,Delivered,113.22,42.97
12305,2025-09-23,4354,31.66,Home Goods,Robot Vacuum,5,51,Female,Asia-Pacific,In-Store Pickup,Shipped,19.8,11.86
14054,2025-09-23,4809,152.89,Sports,Yoga Mat,5,41,Female,N. America,Mobile App,Shipped,92.93,59.95999999999998
13905,2025-09-23,2703,130.23,Food & Beverage,Coffee Subscription,2,37,Male,N. America,Website,Shipped,78.72,51.50999999999999
15257,2025-09-23,3885,105.63,Apparel,Denim Jeans,1,54,Male,Asia-Pacific,Website,Delivered,73.63,32.0
16903,2025-09-23,5101,80.21,Home Goods,Robot Vacuum,3,45,Male,Europe,Website,Delivered,56.79,23.419999999999995
12111,2025-09-23,3859,89.76,Food & Beverage,Protein Bars,3,20,Female,Asia-Pacific,Mobile App,Cancelled,63.41,26.35000000000001
17932,2025-09-23,2404,44.39,Electronics,Laptop,1,26,Male,Europe,Affiliate,Shipped,30.01,14.379999999999999
10610,2025-09-23,5139,175.08,Electronics,Smart Watch,4,59,Female,Asia-Pacific,Website,Shipped,103.45,71.63000000000001
10412,2025-09-23,4720,116.37,Electronics,Smart Watch,3,43,Male,N. America,Website,Shipped,80.98,35.39
15703,2025-09-23,4030,123.14,Home Goods,Candle Set,3,26,Female,N. America,Website,Shipped,67.63,55.510000000000005
15921,2025-09-23,2385,98.14,Electronics,Laptop,1,67,Male,Europe,Mobile App,Shipped,72.86,25.28
10461,2025-09-23,4107,98.22,Electronics,Wireless Earbuds,5,62,Male,N. America,Affiliate,Shipped,72.31,25.909999999999997
18866,2025-09-23,4252,164.9,Home Goods,Robot Vacuum,2,26,Male,Europe,Website,Shipped,115.53,49.370000000000005
13506,2025-09-23,4989,99.96,Sports,Running Shoes,4,55,Not Specified,Asia-Pacific,Mobile App,Shipped,63.58,36.379999999999995
16045,2025-09-23,4375,53.36,Books & Media,E-Reader,3,22,Not Specified,N. America,Affiliate,Returned,37.41,15.950000000000003
19964,2025-09-23,4121,89.95,Home Goods,Air Fryer,5,20,Not Specified,N. America,Website,Shipped,67.14,22.810000000000002
16369,2025-09-23,3942,65.27,Sports,Dumbbell Set,1,39,Male,N. America,Affiliate,Shipped,42.13,23.139999999999993
13357,2025-09-23,3520,56.36,Books & Media,Vinyl Record,1,32,Female,N. America,Website,Shipped,41.3,15.060000000000002
12989,2025-09-24,5255,161.44,Food & Beverage,Protein Bars,5,27,Male,N. America,Mobile App,Cancelled,113.0,48.44
16323,2025-09-24,4086,160.78,Apparel,T-Shirt,4,37,Male,Latin America,Website,Shipped,91.87,68.91
15252,2025-09-24,3543,124.39,Food & Beverage,Gourmet Tea,1,55,Female,N. America,Mobile App,Shipped,73.73,50.66
18815,2025-09-24,5255,166.1,Sports,Dumbbell Set,4,58,Non-Binary,N. America,Mobile App,Delivered,110.37,55.72999999999999
14732,2025-09-24,4419,127.91,Apparel,Denim Jeans,1,60,Female,Asia-Pacific,Website,Shipped,86.6,41.31
15181,2025-09-24,5007,149.56,Food & Beverage,Coffee Subscription,3,46,Female,N. America,Affiliate,Shipped,91.0,58.56
16149,2025-09-24,3047,135.56,Home Goods,Air Fryer,3,38,Female,Asia-Pacific,Website,Shipped,99.32,36.24000000000001
19191,2025-09-24,4264,90.61,Electronics,Laptop,2,34,Female,Europe,Website,Delivered,60.79,29.82
11090,2025-09-24,3551,139.74,Home Goods,Air Fryer,1,49,Female,Latin America,Mobile App,Shipped,87.69,52.05000000000001
14092,2025-09-24,4144,210.84,Food & Beverage,Protein Bars,3,26,Male,Latin America,Affiliate,Delivered,153.53,57.31
14115,2025-09-24,3223,76.18,Electronics,Smart Watch,4,19,Non-Binary,N. America,Website,Shipped,42.13,34.050000000000004
18107,2025-09-24,2750,130.84,Books & Media,Vinyl Record,4,23,Male,Asia-Pacific,Website,Shipped,82.09,48.75
11787,2025-09-24,2084,145.89,Electronics,Smart Watch,4,20,Female,Europe,Website,Cancelled,101.21,44.67999999999999
16140,2025-09-24,4310,99.82,Electronics,Wireless Earbuds,1,67,Female,N. America,Affiliate,Shipped,52.83,46.989999999999995
11805,2025-09-24,4576,75.9,Sports,Dumbbell Set,4,62,Female,Europe,Website,Shipped,52.82,23.080000000000005
17594,2025-09-24,4362,129.36,Apparel,Winter Jacket,5,46,Not Specified,Asia-Pacific,Website,Shipped,66.35,63.01000000000002
11459,2025-09-24,2111,126.52,Books & Media,Vinyl Record,5,69,Female,Asia-Pacific,Affiliate,Delivered,73.48,53.03999999999999
17588,2025-09-24,3123,105.88,Home Goods,Air Fryer,2,59,Female,Asia-Pacific,Website,Shipped,69.01,36.86999999999999
13046,2025-09-24,2687,50.58,Sports,Running Shoes,4,18,Female,N. America,Mobile App,Returned,26.57,24.009999999999998
11241,2025-09-24,3715,99.26,Apparel,Denim Jeans,5,35,Male,N. America,Website,Shipped,68.23,31.03
17671,2025-09-24,4971,138.65,Books & Media,Best-Seller Novel,2,51,Female,N. America,Website,Shipped,94.33,44.32000000000001
12048,2025-09-24,2258,157.06,Books & Media,E-Reader,1,51,Female,Latin America,Website,Shipped,112.31,44.75
19146,2025-09-24,4886,173.46,Books & Media,Best-Seller Novel,1,49,Not Specified,Latin America,Website,Shipped,92.71,80.75000000000001
11724,2025-09-25,4011,151.84,Food & Beverage,Gourmet Tea,3,42,Male,Europe,Website,Shipped,111.65,40.19
17208,2025-09-25,5133,92.07,Apparel,T-Shirt,5,59,Female,N. America,In-Store Pickup,Shipped,64.98,27.08999999999999
15191,2025-09-25,4049,169.38,Electronics,Laptop,5,36,Male,Europe,Mobile App,Shipped,88.08,81.3
18813,2025-09-25,3927,127.48,Apparel,Winter Jacket,4,43,Not Specified,Asia-Pacific,Website,Delivered,89.99,37.49000000000001
10592,2025-09-25,5450,74.24,Electronics,Laptop,3,52,Female,Europe,Affiliate,Shipped,52.61,21.629999999999995
16309,2025-09-25,3990,143.96,Books & Media,E-Reader,2,56,Female,Europe,Website,Shipped,102.14,41.82000000000001
11892,2025-09-25,3718,108.91,Books & Media,Best-Seller Novel,2,36,Non-Binary,Europe,Mobile App,Returned,74.61,34.3
13713,2025-09-25,2263,133.26,Books & Media,Vinyl Record,1,39,Not Specified,Europe,Website,Shipped,84.38,48.879999999999995
19983,2025-09-25,3789,85.76,Books & Media,Best-Seller Novel,4,64,Male,N. America,Website,Returned,46.42,39.34
13625,2025-09-25,4533,73.34,Apparel,Winter Jacket,4,44,Female,N. America,Website,Shipped,37.63,35.71
13448,2025-09-25,2068,178.13,Food & Beverage,Coffee Subscription,1,51,Female,Asia-Pacific,Website,Shipped,109.62,68.50999999999999
10767,2025-09-25,3736,181.26,Electronics,Wireless Earbuds,5,58,Male,N. America,Website,Shipped,118.67,62.58999999999999
14283,2025-09-25,3081,102.47,Electronics,Smart Watch,5,44,Female,Asia-Pacific,Website,Returned,66.44,36.03
17689,2025-09-25,3432,259.3,Books & Media,Vinyl Record,4,26,Female,Latin America,In-Store Pickup,Delivered,171.97,87.33000000000001
18780,2025-09-25,4087,67.64,Sports,Running Shoes,3,66,Not Specified,N. America,Mobile App,Shipped,46.63,21.009999999999998
19815,2025-09-25,4147,126.28,Food & Beverage,Gourmet Tea,4,53,Not Specified,N. America,Mobile App,Shipped,80.34,45.94
19660,2025-09-25,4692,100.87,Electronics,Wireless Earbuds,3,61,Not Specified,Europe,Website,Returned,63.37,37.50000000000001
18362,2025-09-25,5115,100.35,Apparel,Winter Jacket,2,42,Male,N. America,Website,Shipped,70.47,29.879999999999995
17964,2025-09-25,3810,55.75,Sports,Yoga Mat,2,47,Male,N. America,Mobile App,Shipped,32.73,23.020000000000003
10525,2025-09-25,2782,128.46,Sports,Dumbbell Set,1,43,Female,Asia-Pacific,Mobile App,Shipped,73.18,55.28
15108,2025-09-25,5372,138.1,Food & Beverage,Gourmet Tea,3,18,Not Specified,Europe,Website,Cancelled,89.37,48.72999999999999
14518,2025-09-25,3197,105.46,Electronics,Laptop,1,50,Female,Latin America,Website,Shipped,53.16,52.3
18396,2025-09-25,4195,116.82,Books & Media,Vinyl Record,3,60,Male,Latin America,Website,Shipped,80.73,36.08999999999999
14460,2025-09-25,2119,57.46,Electronics,Smart Watch,3,62,Female,N. America,Website,Delivered,38.29,19.17
14483,2025-09-25,5010,188.11,Sports,Yoga Mat,1,19,Male,Asia-Pacific,Website,Delivered,109.75,78.36000000000001
19638,2025-09-25,3716,70.33,Food & Beverage,Coffee Subscription,1,31,Female,Latin America,Mobile App,Shipped,42.29,28.04
16620,2025-09-25,2119,176.01,Home Goods,Air Fryer,2,41,Female,Europe,Website,Delivered,114.8,61.209999999999994
14288,2025-09-26,4108,128.87,Electronics,Wireless Earbuds,4,44,Male,Asia-Pacific,In-Store Pickup,Shipped,75.53,53.34
18568,2025-09-26,3425,70.96,Electronics,Smart Watch,2,59,Female,N. America,Mobile App,Delivered,43.57,27.389999999999993
19771,2025-09-26,3409,69.26,Books & Media,Best-Seller Novel,5,27,Male,Asia-Pacific,Website,Delivered,45.08,24.180000000000007
18641,2025-09-26,4374,20.58,Home Goods,Candle Set,1,61,Male,N. America,Mobile App,Shipped,13.19,7.389999999999999
15810,2025-09-26,4521,123.62,Books & Media,Vinyl Record,2,41,Male,N. America,Mobile App,Cancelled,82.87,40.75
13924,2025-09-26,3415,112.32,Electronics,Wireless Earbuds,5,40,Female,Asia-Pacific,Affiliate,Shipped,61.09,51.22999999999999
13903,2025-09-26,5413,165.71,Apparel,Denim Jeans,4,34,Female,N. America,Mobile App,Shipped,97.13,68.58000000000001
12233,2025-09-26,4892,106.87,Home Goods,Candle Set,1,66,Male,Latin America,Website,Shipped,65.31,41.56
18520,2025-09-26,5291,79.22,Electronics,Laptop,4,57,Male,Europe,Website,Shipped,54.49,24.729999999999997
14811,2025-09-26,2281,110.47,Apparel,Denim Jeans,4,69,Female,Europe,Mobile App,Shipped,56.88,53.589999999999996
16482,2025-09-26,3263,79.94,Apparel,Winter Jacket,2,58,Female,N. America,Website,Shipped,51.97,27.97
17056,2025-09-26,2184,69.79,Electronics,Wireless Earbuds,1,28,Female,N. America,Website,Cancelled,35.19,34.60000000000001
19525,2025-09-26,3138,71.26,Electronics,Smart Watch,5,29,Male,Latin America,Website,Delivered,43.35,27.910000000000004
19977,2025-09-26,5139,137.01,Sports,Yoga Mat,4,57,Female,N. America,Website,Shipped,71.71,65.3
13915,2025-09-26,4987,148.38,Apparel,Winter Jacket,3,62,Female,N. America,Website,Delivered,90.76,57.61999999999999
18127,2025-09-26,2628,120.95,Sports,Yoga Mat,1,61,Female,Asia-Pacific,Mobile App,Shipped,64.85,56.10000000000001
15406,2025-09-26,3392,144.9,Sports,Running Shoes,2,31,Female,Europe,In-Store Pickup,Shipped,74.01,70.89
10818,2025-09-26,3486,131.62,Electronics,Smart Watch,4,45,Male,N. America,Website,Shipped,76.73,54.89
18336,2025-09-26,2037,121.06,Apparel,Denim Jeans,3,43,Female,N. America,Mobile App,Returned,75.16,45.900000000000006
